binEndSec,binSec,matchNumber,passActive,second,shootActive,teamNumber
108,1,31,0.0,107,0.0,8898
109,1,31,0.0,108,0.0,8898
110,1,31,0.0,109,0.0,8898
111,1,31,0.0,110,0.0,8898
112,1,31,0.0,111,0.0,8898
113,1,31,0.0,112,0.0,8898
114,1,31,0.0,113,0.0,8898
115,1,31,0.0,114,0.0,8898
116,1,31,0.0,115,0.0,8898
117,1,31,0.0,116,0.0,8898
118,1,31,0.0,117,0.0,8898
119,1,31,0.0,118,0.0,8898
120,1,31,0.0,119,0.0,8898
121,1,31,0.0,120,0.0,8898
122,1,31,0.0,121,0.0,8898
123,1,31,0.0,122,0.0,8898
124,1,31,0.0,123,0.0,8898
125,1,31,0.0,124,0.0,8898
126,1,31,0.0,125,0.0,8898
127,1,31,0.0,126,0.0,8898
128,1,31,0.0,127,0.0,8898
129,1,31,0.0,128,0.0,8898
130,1,31,0.0,129,0.0,8898
131,1,31,0.0,130,0.0,8898
132,1,31,0.0,131,0.0,8898
133,1,31,0.0,132,0.0,8898
134,1,31,0.0,133,0.0,8898
135,1,31,0.0,134,0.0,8898
136,1,31,0.0,135,0.0,8898
137,1,31,0.0,136,0.0,8898
138,1,31,0.0,137,0.0,8898
139,1,31,0.0,138,0.0,8898
140,1,31,0.0,139,0.0,8898
141,1,31,0.0,140,0.0,8898
142,1,31,0.0,141,0.0,8898
143,1,31,0.0,142,0.0,8898
144,1,31,0.0,143,0.0,8898
145,1,31,0.0,144,0.0,8898
146,1,31,0.0,145,0.0,8898
147,1,31,0.0,146,0.0,8898
148,1,31,0.0,147,0.0,8898
149,1,31,0.0,148,0.0,8898
150,1,31,0.0,149,0.0,8898
151,1,31,0.0,150,0.0,8898
152,1,31,0.0,151,0.0,8898
153,1,31,0.0,152,0.0,8898
154,1,31,0.0,153,0.0,8898
155,1,31,0.0,154,0.0,8898
156,1,31,0.0,155,0.0,8898
157,1,31,0.0,156,0.0,8898
158,1,31,0.0,157,0.0,8898
159,1,31,0.0,158,0.0,8898
160,1,31,0.0,159,0.0,8898
161,1,31,0.0,160,0.0,8898
162,1,31,0.0,161,0.0,8898
163,1,31,0.0,162,0.0,8898
1,1,32,0.0,0,0.0,5835
2,1,32,0.0,1,0.0,5835
3,1,32,0.0,2,0.0,5835
4,1,32,0.0,3,0.0,5835
5,1,32,0.0,4,0.0,5835
6,1,32,0.0,5,0.0,5835
7,1,32,0.0,6,0.0,5835
8,1,32,0.0,7,0.0,5835
9,1,32,0.0,8,0.0,5835
10,1,32,0.0,9,0.0,5835
11,1,32,0.0,10,0.0,5835
12,1,32,0.0,11,0.0,5835
13,1,32,0.0,12,0.0,5835
14,1,32,0.0,13,0.0,5835
15,1,32,0.0,14,0.0,5835
16,1,32,0.0,15,0.0,5835
17,1,32,0.0,16,0.0,5835
18,1,32,0.0,17,0.0,5835
19,1,32,0.0,18,0.0,5835
20,1,32,0.0,19,0.0,5835
21,1,32,0.0,20,0.0,5835
22,1,32,0.0,21,0.0,5835
23,1,32,0.0,22,0.0,5835
24,1,32,0.0,23,0.0,5835
25,1,32,0.0,24,0.0,5835
26,1,32,0.0,25,0.0,5835
27,1,32,0.0,26,0.0,5835
28,1,32,0.0,27,0.0,5835
29,1,32,0.0,28,0.0,5835
30,1,32,0.0,29,0.0,5835
31,1,32,0.0,30,0.0,5835
32,1,32,0.0,31,0.0,5835
33,1,32,0.0,32,0.0,5835
34,1,32,0.0,33,0.0,5835
35,1,32,0.0,34,0.0,5835
36,1,32,0.0,35,0.0,5835
37,1,32,0.0,36,0.0,5835
38,1,32,0.0,37,0.0,5835
39,1,32,0.0,38,0.0,5835
40,1,32,0.0,39,0.0,5835
41,1,32,0.0,40,0.0,5835
42,1,32,0.0,41,0.0,5835
43,1,32,0.0,42,0.0,5835
44,1,32,0.0,43,0.0,5835
45,1,32,0.0,44,0.0,5835
46,1,32,0.0,45,0.0,5835
47,1,32,0.0,46,0.0,5835
48,1,32,0.0,47,0.0,5835
49,1,32,0.0,48,0.0,5835
50,1,32,0.0,49,0.0,5835
51,1,32,0.0,50,0.0,5835
52,1,32,0.0,51,0.0,5835
53,1,32,0.0,52,0.0,5835
54,1,32,0.0,53,0.0,5835
55,1,32,0.0,54,0.0,5835
56,1,32,0.0,55,0.0,5835
57,1,32,0.0,56,0.0,5835
58,1,32,0.0,57,0.0,5835
59,1,32,0.0,58,0.0,5835
60,1,32,0.0,59,0.0,5835
61,1,32,0.0,60,0.0,5835
62,1,32,0.0,61,0.0,5835
63,1,32,0.0,62,0.0,5835
64,1,32,0.0,63,0.0,5835
65,1,32,0.0,64,0.0,5835
66,1,32,0.0,65,0.0,5835
67,1,32,0.0,66,0.0,5835
68,1,32,0.0,67,0.0,5835
69,1,32,0.0,68,0.0,5835
70,1,32,0.0,69,0.0,5835
71,1,32,0.0,70,0.0,5835
72,1,32,0.0,71,0.0,5835
73,1,32,0.0,72,0.0,5835
74,1,32,0.0,73,0.0,5835
75,1,32,0.0,74,0.0,5835
76,1,32,0.0,75,0.0,5835
77,1,32,0.0,76,0.0,5835
78,1,32,0.0,77,0.0,5835
79,1,32,0.0,78,0.0,5835
80,1,32,0.0,79,0.0,5835
81,1,32,0.0,80,0.0,5835
82,1,32,0.0,81,0.0,5835
83,1,32,0.0,82,0.0,5835
84,1,32,0.0,83,0.0,5835
85,1,32,0.0,84,0.0,5835
86,1,32,0.0,85,0.0,5835
87,1,32,0.0,86,0.0,5835
88,1,32,0.0,87,0.0,5835
89,1,32,0.0,88,0.0,5835
90,1,32,0.0,89,0.0,5835
91,1,32,0.0,90,0.0,5835
92,1,32,0.0,91,0.0,5835
93,1,32,0.0,92,0.0,5835
94,1,32,0.0,93,0.0,5835
95,1,32,0.0,94,0.0,5835
96,1,32,0.0,95,0.0,5835
97,1,32,0.0,96,0.0,5835
98,1,32,0.0,97,0.0,5835
99,1,32,0.0,98,0.0,5835
100,1,32,0.0,99,0.0,5835
101,1,32,0.0,100,0.0,5835
102,1,32,0.0,101,0.0,5835
103,1,32,0.0,102,0.0,5835
104,1,32,0.0,103,0.0,5835
105,1,32,0.0,104,0.0,5835
106,1,32,0.0,105,0.0,5835
107,1,32,0.0,106,0.0,5835
108,1,32,0.0,107,0.0,5835
109,1,32,0.0,108,0.0,5835
110,1,32,0.0,109,0.0,5835
111,1,32,0.0,110,0.0,5835
112,1,32,0.0,111,0.0,5835
113,1,32,0.0,112,0.0,5835
114,1,32,0.0,113,0.0,5835
115,1,32,0.0,114,0.0,5835
116,1,32,0.0,115,0.0,5835
117,1,32,0.0,116,0.0,5835
118,1,32,0.0,117,0.0,5835
119,1,32,0.0,118,0.0,5835
120,1,32,0.0,119,0.0,5835
121,1,32,0.0,120,0.0,5835
122,1,32,0.0,121,0.0,5835
123,1,32,0.0,122,0.0,5835
124,1,32,0.0,123,0.0,5835
125,1,32,0.0,124,0.0,5835
126,1,32,0.0,125,0.0,5835
127,1,32,0.0,126,0.0,5835
128,1,32,0.0,127,0.0,5835
129,1,32,0.0,128,0.0,5835
130,1,32,0.0,129,0.0,5835
131,1,32,0.0,130,0.0,5835
132,1,32,0.0,131,0.0,5835
133,1,32,0.0,132,0.0,5835
134,1,32,0.0,133,0.0,5835
135,1,32,0.0,134,0.0,5835
136,1,32,0.0,135,0.0,5835
137,1,32,0.0,136,0.0,5835
138,1,32,0.0,137,0.0,5835
139,1,32,0.0,138,0.0,5835
140,1,32,0.0,139,0.0,5835
141,1,32,0.0,140,0.0,5835
142,1,32,0.0,141,0.0,5835
143,1,32,0.0,142,0.0,5835
144,1,32,0.0,143,0.0,5835
145,1,32,0.0,144,0.0,5835
146,1,32,0.0,145,0.0,5835
147,1,32,0.0,146,0.0,5835
148,1,32,0.0,147,0.0,5835
149,1,32,0.0,148,0.0,5835
150,1,32,0.0,149,0.0,5835
151,1,32,0.0,150,0.0,5835
152,1,32,0.0,151,0.0,5835
153,1,32,0.0,152,0.0,5835
154,1,32,0.0,153,0.0,5835
155,1,32,0.0,154,0.0,5835
156,1,32,0.0,155,0.0,5835
157,1,32,0.0,156,0.0,5835
158,1,32,0.0,157,0.0,5835
159,1,32,0.0,158,0.0,5835
160,1,32,0.0,159,0.0,5835
161,1,32,0.0,160,0.0,5835
162,1,32,0.0,161,0.0,5835
163,1,32,0.0,162,0.0,5835
1,1,32,0.0,0,0.0,5857
2,1,32,0.0,1,0.0,5857
3,1,32,0.0,2,0.0,5857
4,1,32,0.0,3,0.0,5857
5,1,32,0.0,4,0.0,5857
6,1,32,0.0,5,0.0,5857
7,1,32,0.0,6,0.0,5857
8,1,32,0.0,7,0.0,5857
9,1,32,0.0,8,0.0,5857
10,1,32,0.0,9,0.0,5857
11,1,32,0.0,10,0.0,5857
12,1,32,0.0,11,0.0,5857
13,1,32,0.0,12,0.0,5857
14,1,32,0.0,13,0.0,5857
15,1,32,0.0,14,0.0,5857
16,1,32,0.0,15,0.0,5857
17,1,32,0.0,16,0.0,5857
18,1,32,0.0,17,0.0,5857
19,1,32,0.0,18,0.0,5857
20,1,32,0.0,19,0.0,5857
21,1,32,0.0,20,0.0,5857
22,1,32,0.0,21,0.0,5857
23,1,32,0.0,22,0.0,5857
24,1,32,0.0,23,0.0,5857
25,1,32,0.0,24,0.0,5857
26,1,32,0.0,25,0.0,5857
27,1,32,0.0,26,0.0,5857
28,1,32,0.0,27,0.0,5857
29,1,32,0.0,28,0.0,5857
30,1,32,0.0,29,0.0,5857
31,1,32,0.0,30,0.0,5857
32,1,32,0.0,31,0.0,5857
33,1,32,0.0,32,0.0,5857
34,1,32,0.0,33,0.0,5857
35,1,32,0.0,34,0.0,5857
36,1,32,0.0,35,0.0,5857
37,1,32,0.0,36,0.0,5857
38,1,32,0.0,37,0.0,5857
39,1,32,0.0,38,0.0,5857
40,1,32,0.0,39,0.0,5857
41,1,32,0.0,40,0.0,5857
42,1,32,0.0,41,0.0,5857
43,1,32,0.0,42,0.0,5857
44,1,32,0.0,43,0.0,5857
45,1,32,0.0,44,0.0,5857
46,1,32,0.0,45,0.0,5857
47,1,32,0.0,46,0.0,5857
48,1,32,0.0,47,0.0,5857
49,1,32,0.0,48,0.0,5857
50,1,32,0.0,49,0.0,5857
51,1,32,0.0,50,0.0,5857
52,1,32,0.0,51,0.0,5857
53,1,32,0.0,52,0.0,5857
54,1,32,0.0,53,0.0,5857
55,1,32,0.0,54,0.0,5857
56,1,32,0.0,55,0.0,5857
57,1,32,0.0,56,0.0,5857
58,1,32,0.0,57,0.0,5857
59,1,32,0.0,58,0.0,5857
60,1,32,0.0,59,0.0,5857
61,1,32,0.0,60,0.0,5857
62,1,32,0.0,61,0.0,5857
63,1,32,0.0,62,0.0,5857
64,1,32,0.0,63,0.0,5857
65,1,32,0.0,64,0.0,5857
66,1,32,0.0,65,0.0,5857
67,1,32,0.0,66,0.0,5857
68,1,32,0.0,67,0.0,5857
69,1,32,0.0,68,0.0,5857
70,1,32,0.0,69,0.0,5857
71,1,32,0.0,70,0.0,5857
72,1,32,0.0,71,0.0,5857
73,1,32,0.0,72,0.0,5857
74,1,32,0.0,73,0.0,5857
75,1,32,0.0,74,0.0,5857
76,1,32,0.0,75,0.0,5857
77,1,32,0.0,76,0.0,5857
78,1,32,0.0,77,0.0,5857
79,1,32,0.0,78,0.0,5857
80,1,32,0.0,79,0.0,5857
81,1,32,0.0,80,0.0,5857
82,1,32,0.0,81,0.0,5857
83,1,32,0.0,82,0.0,5857
84,1,32,0.0,83,0.0,5857
85,1,32,0.0,84,0.0,5857
86,1,32,0.0,85,0.0,5857
87,1,32,0.0,86,0.0,5857
88,1,32,0.0,87,0.0,5857
89,1,32,0.0,88,0.0,5857
90,1,32,0.0,89,0.0,5857
91,1,32,0.0,90,0.0,5857
92,1,32,0.0,91,0.0,5857
93,1,32,0.0,92,0.0,5857
94,1,32,0.0,93,0.0,5857
95,1,32,0.0,94,0.0,5857
96,1,32,0.0,95,0.0,5857
97,1,32,0.0,96,0.0,5857
98,1,32,0.0,97,0.0,5857
99,1,32,0.0,98,0.0,5857
100,1,32,0.0,99,0.0,5857
101,1,32,0.0,100,0.0,5857
102,1,32,0.0,101,0.0,5857
103,1,32,0.0,102,0.0,5857
104,1,32,0.0,103,0.0,5857
105,1,32,0.0,104,0.0,5857
106,1,32,0.0,105,0.0,5857
107,1,32,0.0,106,0.0,5857
108,1,32,0.0,107,0.0,5857
109,1,32,0.0,108,0.0,5857
110,1,32,0.0,109,0.0,5857
111,1,32,0.0,110,0.0,5857
112,1,32,0.0,111,0.0,5857
113,1,32,0.0,112,0.0,5857
114,1,32,0.0,113,0.0,5857
115,1,32,0.0,114,0.0,5857
116,1,32,0.0,115,0.0,5857
117,1,32,0.0,116,0.0,5857
118,1,32,0.0,117,0.0,5857
119,1,32,0.0,118,0.0,5857
120,1,32,0.0,119,0.0,5857
121,1,32,0.0,120,0.0,5857
122,1,32,0.0,121,0.0,5857
123,1,32,0.0,122,0.0,5857
124,1,32,0.0,123,0.0,5857
125,1,32,0.0,124,0.0,5857
126,1,32,0.0,125,0.0,5857
127,1,32,0.0,126,0.0,5857
128,1,32,0.0,127,0.0,5857
129,1,32,0.0,128,0.0,5857
130,1,32,0.0,129,0.0,5857
131,1,32,0.0,130,0.0,5857
132,1,32,0.0,131,0.0,5857
133,1,32,0.0,132,0.0,5857
134,1,32,0.0,133,0.0,5857
135,1,32,0.0,134,0.0,5857
136,1,32,0.0,135,0.0,5857
137,1,32,0.0,136,0.0,5857
138,1,32,0.0,137,0.0,5857
139,1,32,0.0,138,0.0,5857
140,1,32,0.0,139,0.0,5857
141,1,32,0.0,140,0.0,5857
142,1,32,0.0,141,0.0,5857
143,1,32,0.0,142,0.0,5857
144,1,32,0.0,143,0.0,5857
145,1,32,0.0,144,0.0,5857
146,1,32,0.0,145,0.0,5857
147,1,32,0.0,146,0.0,5857
148,1,32,0.0,147,0.0,5857
149,1,32,0.0,148,0.0,5857
150,1,32,0.0,149,0.0,5857
151,1,32,0.0,150,0.0,5857
152,1,32,0.0,151,0.0,5857
153,1,32,0.0,152,0.0,5857
154,1,32,0.0,153,0.0,5857
155,1,32,0.0,154,0.0,5857
156,1,32,0.0,155,0.0,5857
157,1,32,0.0,156,0.0,5857
158,1,32,0.0,157,0.0,5857
159,1,32,0.0,158,0.0,5857
160,1,32,0.0,159,0.0,5857
161,1,32,0.0,160,0.0,5857
162,1,32,0.0,161,0.0,5857
163,1,32,0.0,162,0.0,5857
1,1,32,0.0,0,0.0,4964
2,1,32,0.0,1,0.0,4964
3,1,32,0.0,2,0.0,4964
4,1,32,0.0,3,0.0,4964
5,1,32,0.0,4,0.0,4964
6,1,32,0.0,5,0.0,4964
7,1,32,0.0,6,0.0,4964
8,1,32,0.0,7,0.0,4964
9,1,32,0.0,8,0.0,4964
10,1,32,0.0,9,0.0,4964
11,1,32,0.0,10,0.0,4964
12,1,32,0.0,11,0.0,4964
13,1,32,0.0,12,0.0,4964
14,1,32,0.0,13,0.0,4964
15,1,32,0.0,14,0.0,4964
16,1,32,0.0,15,0.0,4964
17,1,32,0.0,16,0.0,4964
18,1,32,0.0,17,0.0,4964
19,1,32,0.0,18,0.0,4964
20,1,32,0.0,19,0.0,4964
21,1,32,0.0,20,0.0,4964
22,1,32,0.0,21,0.0,4964
23,1,32,0.0,22,0.0,4964
24,1,32,0.0,23,0.0,4964
25,1,32,0.0,24,0.0,4964
26,1,32,0.0,25,0.0,4964
27,1,32,0.0,26,0.0,4964
28,1,32,0.0,27,0.0,4964
29,1,32,0.0,28,0.0,4964
30,1,32,0.0,29,0.0,4964
31,1,32,0.0,30,0.0,4964
32,1,32,0.0,31,0.0,4964
33,1,32,0.0,32,0.0,4964
34,1,32,0.0,33,0.0,4964
35,1,32,0.0,34,0.0,4964
36,1,32,0.0,35,0.0,4964
37,1,32,0.0,36,0.0,4964
38,1,32,0.0,37,0.0,4964
39,1,32,0.0,38,0.0,4964
40,1,32,0.0,39,0.0,4964
41,1,32,0.0,40,0.0,4964
42,1,32,0.0,41,0.0,4964
43,1,32,0.0,42,0.0,4964
44,1,32,0.0,43,0.0,4964
45,1,32,0.0,44,0.0,4964
46,1,32,0.0,45,0.0,4964
47,1,32,0.0,46,0.0,4964
48,1,32,0.0,47,0.0,4964
49,1,32,0.0,48,0.0,4964
50,1,32,0.0,49,0.0,4964
51,1,32,0.0,50,0.0,4964
52,1,32,0.0,51,0.0,4964
53,1,32,0.0,52,0.0,4964
54,1,32,0.0,53,0.0,4964
55,1,32,0.0,54,0.0,4964
56,1,32,0.0,55,0.0,4964
57,1,32,0.0,56,0.0,4964
58,1,32,0.0,57,0.0,4964
59,1,32,0.0,58,0.0,4964
60,1,32,0.0,59,0.0,4964
61,1,32,0.0,60,0.0,4964
62,1,32,0.0,61,0.0,4964
63,1,32,0.0,62,0.0,4964
64,1,32,0.0,63,0.0,4964
65,1,32,0.0,64,0.0,4964
66,1,32,0.0,65,0.0,4964
67,1,32,0.0,66,0.0,4964
68,1,32,0.0,67,0.0,4964
69,1,32,0.0,68,0.0,4964
70,1,32,0.0,69,0.0,4964
71,1,32,0.0,70,0.0,4964
72,1,32,0.0,71,0.0,4964
73,1,32,0.0,72,0.0,4964
74,1,32,0.0,73,0.0,4964
75,1,32,0.0,74,0.0,4964
76,1,32,0.0,75,0.0,4964
77,1,32,0.0,76,0.0,4964
78,1,32,0.0,77,0.0,4964
79,1,32,0.0,78,0.0,4964
80,1,32,0.0,79,0.0,4964
81,1,32,0.0,80,0.0,4964
82,1,32,0.0,81,0.25,4964
83,1,32,0.0,82,0.3,4964
84,1,32,0.0,83,0.0,4964
85,1,32,0.0,84,0.0,4964
86,1,32,0.0,85,0.0,4964
87,1,32,0.0,86,0.0,4964
88,1,32,0.0,87,0.0,4964
89,1,32,0.0,88,0.0,4964
90,1,32,0.0,89,0.0,4964
91,1,32,0.0,90,0.0,4964
92,1,32,0.0,91,0.0,4964
93,1,32,0.0,92,0.0,4964
94,1,32,0.0,93,0.0,4964
95,1,32,0.0,94,0.0,4964
96,1,32,0.0,95,0.0,4964
97,1,32,0.0,96,0.0,4964
98,1,32,0.0,97,0.0,4964
99,1,32,0.0,98,0.0,4964
100,1,32,0.0,99,0.0,4964
101,1,32,0.0,100,0.0,4964
102,1,32,0.0,101,0.0,4964
103,1,32,0.0,102,0.0,4964
104,1,32,0.0,103,0.0,4964
105,1,32,0.0,104,0.0,4964
106,1,32,0.0,105,0.0,4964
107,1,32,0.0,106,0.0,4964
108,1,32,0.0,107,0.0,4964
109,1,32,0.0,108,0.0,4964
110,1,32,0.0,109,0.0,4964
111,1,32,0.0,110,0.0,4964
112,1,32,0.0,111,0.0,4964
113,1,32,0.0,112,0.0,4964
114,1,32,0.0,113,0.0,4964
115,1,32,0.0,114,0.0,4964
116,1,32,0.0,115,0.0,4964
117,1,32,0.0,116,0.0,4964
118,1,32,0.0,117,0.0,4964
119,1,32,0.0,118,0.0,4964
120,1,32,0.0,119,0.0,4964
121,1,32,0.0,120,0.0,4964
122,1,32,0.0,121,0.0,4964
123,1,32,0.0,122,0.0,4964
124,1,32,0.0,123,0.0,4964
125,1,32,0.0,124,0.0,4964
126,1,32,0.0,125,0.0,4964
127,1,32,0.0,126,0.0,4964
128,1,32,0.0,127,0.0,4964
129,1,32,0.0,128,0.0,4964
130,1,32,0.0,129,0.0,4964
131,1,32,0.0,130,0.0,4964
132,1,32,0.0,131,0.0,4964
133,1,32,0.0,132,0.0,4964
134,1,32,0.0,133,0.0,4964
135,1,32,0.0,134,0.0,4964
136,1,32,0.0,135,0.0,4964
137,1,32,0.0,136,0.0,4964
138,1,32,0.0,137,0.0,4964
139,1,32,0.0,138,0.0,4964
140,1,32,0.0,139,0.0,4964
141,1,32,0.0,140,0.0,4964
142,1,32,0.0,141,0.0,4964
143,1,32,0.0,142,0.0,4964
144,1,32,0.0,143,0.0,4964
145,1,32,0.0,144,0.0,4964
146,1,32,0.0,145,0.0,4964
147,1,32,0.0,146,0.0,4964
148,1,32,0.0,147,0.0,4964
149,1,32,0.0,148,0.0,4964
150,1,32,0.0,149,0.0,4964
151,1,32,0.0,150,0.0,4964
152,1,32,0.0,151,0.0,4964
153,1,32,0.0,152,0.0,4964
154,1,32,0.0,153,0.0,4964
155,1,32,0.0,154,0.0,4964
156,1,32,0.0,155,0.0,4964
157,1,32,0.0,156,0.0,4964
158,1,32,0.0,157,0.0,4964
159,1,32,0.0,158,0.0,4964
160,1,32,0.0,159,0.0,4964
161,1,32,0.0,160,0.0,4964
162,1,32,0.0,161,0.0,4964
163,1,32,0.0,162,0.0,4964
1,1,32,0.0,0,0.0,4123
2,1,32,0.0,1,0.0,4123
3,1,32,0.0,2,0.0,4123
4,1,32,0.0,3,0.0,4123
5,1,32,0.0,4,0.0,4123
6,1,32,0.0,5,0.0,4123
7,1,32,0.0,6,0.0,4123
8,1,32,0.0,7,0.0,4123
9,1,32,0.0,8,0.0,4123
10,1,32,0.0,9,0.0,4123
11,1,32,0.0,10,0.0,4123
12,1,32,0.0,11,0.0,4123
13,1,32,0.0,12,0.0,4123
14,1,32,0.0,13,0.0,4123
15,1,32,0.0,14,0.0,4123
16,1,32,0.0,15,0.0,4123
17,1,32,0.0,16,0.0,4123
18,1,32,0.0,17,0.0,4123
19,1,32,0.0,18,0.0,4123
20,1,32,0.0,19,0.0,4123
21,1,32,0.0,20,0.0,4123
22,1,32,0.0,21,0.0,4123
23,1,32,0.0,22,0.0,4123
24,1,32,0.0,23,0.0,4123
25,1,32,0.0,24,0.0,4123
26,1,32,0.0,25,0.0,4123
27,1,32,0.0,26,0.0,4123
28,1,32,0.0,27,0.0,4123
29,1,32,0.0,28,0.0,4123
30,1,32,0.0,29,0.0,4123
31,1,32,0.0,30,0.0,4123
32,1,32,0.0,31,0.0,4123
33,1,32,0.0,32,0.0,4123
34,1,32,0.0,33,0.0,4123
35,1,32,0.0,34,0.0,4123
36,1,32,0.0,35,0.0,4123
37,1,32,0.0,36,0.0,4123
38,1,32,0.0,37,0.0,4123
39,1,32,0.0,38,0.0,4123
40,1,32,0.0,39,0.0,4123
41,1,32,0.0,40,0.0,4123
42,1,32,0.0,41,0.0,4123
43,1,32,0.0,42,0.0,4123
44,1,32,0.0,43,0.0,4123
45,1,32,0.0,44,0.0,4123
46,1,32,0.0,45,0.0,4123
47,1,32,0.0,46,0.0,4123
48,1,32,0.0,47,0.0,4123
49,1,32,0.0,48,0.0,4123
50,1,32,0.0,49,0.0,4123
51,1,32,0.0,50,0.0,4123
52,1,32,0.0,51,0.0,4123
53,1,32,0.0,52,0.0,4123
54,1,32,0.0,53,0.0,4123
55,1,32,0.0,54,0.0,4123
56,1,32,0.0,55,0.0,4123
57,1,32,0.0,56,0.0,4123
58,1,32,0.0,57,0.0,4123
59,1,32,0.0,58,0.0,4123
60,1,32,0.0,59,0.0,4123
61,1,32,0.0,60,0.0,4123
62,1,32,0.0,61,0.0,4123
63,1,32,0.0,62,0.0,4123
64,1,32,0.0,63,0.0,4123
65,1,32,0.0,64,0.0,4123
66,1,32,0.0,65,0.0,4123
67,1,32,0.0,66,0.0,4123
68,1,32,0.0,67,0.0,4123
69,1,32,0.0,68,0.0,4123
70,1,32,0.0,69,0.0,4123
71,1,32,0.0,70,0.0,4123
72,1,32,0.0,71,0.0,4123
73,1,32,0.0,72,0.0,4123
74,1,32,0.0,73,0.26,4123
75,1,32,0.0,74,0.49,4123
76,1,32,0.0,75,0.0,4123
77,1,32,0.0,76,0.0,4123
78,1,32,0.0,77,0.0,4123
79,1,32,0.0,78,0.0,4123
80,1,32,0.0,79,0.0,4123
81,1,32,0.0,80,0.0,4123
82,1,32,0.0,81,0.55,4123
83,1,32,0.0,82,0.0,4123
84,1,32,0.0,83,0.0,4123
85,1,32,0.0,84,0.0,4123
86,1,32,0.0,85,0.0,4123
87,1,32,0.0,86,0.91,4123
88,1,32,0.0,87,1.0,4123
89,1,32,0.0,88,0.3,4123
90,1,32,0.0,89,0.0,4123
91,1,32,0.0,90,0.0,4123
92,1,32,0.0,91,0.0,4123
93,1,32,0.0,92,0.0,4123
94,1,32,0.0,93,0.0,4123
95,1,32,0.0,94,0.0,4123
96,1,32,0.0,95,0.0,4123
97,1,32,0.0,96,0.0,4123
98,1,32,0.0,97,0.0,4123
99,1,32,0.0,98,0.0,4123
100,1,32,0.0,99,0.0,4123
101,1,32,0.0,100,0.0,4123
102,1,32,0.0,101,0.0,4123
103,1,32,0.0,102,0.0,4123
104,1,32,0.0,103,0.0,4123
105,1,32,0.0,104,0.0,4123
106,1,32,0.0,105,0.0,4123
107,1,32,0.0,106,0.0,4123
108,1,32,0.0,107,0.16,4123
109,1,32,0.0,108,1.0,4123
110,1,32,0.0,109,1.0,4123
111,1,32,0.0,110,1.0,4123
112,1,32,0.0,111,1.0,4123
113,1,32,0.0,112,1.0,4123
114,1,32,0.0,113,0.2,4123
115,1,32,0.0,114,0.0,4123
116,1,32,0.0,115,0.0,4123
117,1,32,0.0,116,0.0,4123
118,1,32,0.0,117,0.0,4123
119,1,32,0.0,118,0.0,4123
120,1,32,0.0,119,0.0,4123
121,1,32,0.0,120,0.0,4123
122,1,32,0.0,121,0.0,4123
123,1,32,0.0,122,0.0,4123
124,1,32,0.0,123,0.76,4123
125,1,32,0.0,124,1.0,4123
126,1,32,0.0,125,1.0,4123
127,1,32,0.0,126,0.29,4123
128,1,32,0.0,127,0.0,4123
129,1,32,0.0,128,0.4,4123
130,1,32,0.0,129,0.0,4123
131,1,32,0.0,130,0.16,4123
132,1,32,0.0,131,0.44,4123
133,1,32,0.0,132,0.0,4123
134,1,32,0.0,133,0.56,4123
135,1,32,0.0,134,1.0,4123
136,1,32,0.0,135,1.0,4123
137,1,32,0.0,136,1.0,4123
138,1,32,0.0,137,0.07,4123
139,1,32,0.0,138,0.0,4123
140,1,32,0.0,139,0.0,4123
141,1,32,0.0,140,0.0,4123
142,1,32,0.0,141,0.0,4123
143,1,32,0.0,142,0.0,4123
144,1,32,0.0,143,0.0,4123
145,1,32,0.0,144,0.0,4123
146,1,32,0.0,145,0.0,4123
147,1,32,0.0,146,0.0,4123
148,1,32,0.0,147,0.0,4123
149,1,32,0.0,148,0.0,4123
150,1,32,0.0,149,0.0,4123
151,1,32,0.0,150,0.0,4123
152,1,32,0.0,151,0.0,4123
153,1,32,0.0,152,0.0,4123
154,1,32,0.0,153,0.0,4123
155,1,32,0.0,154,0.0,4123
156,1,32,0.0,155,0.0,4123
157,1,32,0.0,156,0.0,4123
158,1,32,0.0,157,0.0,4123
159,1,32,0.0,158,0.0,4123
160,1,32,0.0,159,0.0,4123
161,1,32,0.0,160,0.0,4123
162,1,32,0.0,161,0.0,4123
163,1,32,0.0,162,0.0,4123
1,1,32,0.0,0,0.0,1197
2,1,32,0.0,1,0.0,1197
3,1,32,0.0,2,0.0,1197
4,1,32,0.0,3,0.0,1197
5,1,32,0.0,4,0.0,1197
6,1,32,0.0,5,0.0,1197
7,1,32,0.0,6,0.0,1197
8,1,32,0.0,7,0.27,1197
9,1,32,0.0,8,0.39,1197
10,1,32,0.0,9,0.0,1197
11,1,32,0.0,10,0.0,1197
12,1,32,0.0,11,0.6,1197
13,1,32,0.0,12,0.13,1197
14,1,32,0.0,13,0.0,1197
15,1,32,0.0,14,0.0,1197
16,1,32,0.0,15,0.0,1197
17,1,32,0.0,16,0.0,1197
18,1,32,0.0,17,0.0,1197
19,1,32,0.0,18,0.0,1197
20,1,32,0.0,19,0.0,1197
21,1,32,0.0,20,0.0,1197
22,1,32,0.0,21,0.0,1197
23,1,32,0.0,22,0.0,1197
24,1,32,0.0,23,0.0,1197
25,1,32,0.0,24,0.0,1197
26,1,32,0.0,25,0.0,1197
27,1,32,0.0,26,0.0,1197
